match_id,time_ms,x,y,type
21,1952910,833,311,-1
21,1952930,838,307,-1
21,1953970,1149,639,-1
21,1954730,1136,421,-1
21,1954930,1042,339,-1
21,1955010,1014,328,-1
21,1955170,967,329,-1
21,1955480,906,227,-1
21,1956140,684,456,-1
21,1956420,693,360,-1
21,1956740,709,340,-1
21,1956920,716,365,-1
21,1957360,726,374,-1
21,1957480,724,365,-1
21,1957500,724,364,-1
21,1957580,723,366,-1
21,1982050,886,75,-1
21,1982450,1243,476,-1
21,1982490,1309,550,-1
21,1984190,422,342,-1
21,1984430,373,239,-1
21,2004540,986,88,-1
21,2004640,991,96,-1
21,2005100,920,639,-1
21,2005340,889,745,-1
21,2006040,1101,292,-1
21,2006060,1101,292,-1
21,2006160,1114,288,-1
21,2006240,1123,291,-1
21,2006460,1143,319,-1
21,2007860,1291,352,-1
21,2007880,1291,350,-1
21,2008140,1312,373,-1
21,2016370,602,627,-1
21,2017450,924,244,-1
21,2017590,967,249,-1
21,2017970,1054,308,-1
21,2043470,890,77,-1
21,2043890,1022,620,-1
21,2043970,1059,643,-1
21,2064550,843,275,-1
21,2064830,705,457,-1
21,2065370,622,376,-1
21,2066770,460,364,-1
21,2073000,997,74,-1
21,2073500,593,586,-1
21,2074330,840,364,-1
21,2074810,1096,384,-1
21,2074910,1126,345,-1
21,2075140,1190,296,-1
21,2234420,898,469,-1
21,2234880,917,438,-1
21,2234920,918,440,-1
21,2235340,989,743,-1
21,2235360,990,757,-1
21,2235830,1082,769,-1
21,2236250,1080,638,-1
21,2236310,1080,634,-1
21,2236570,1083,644,-1
21,2236910,1087,721,-1
21,2236970,1085,701,-1
21,2237490,1087,600,-1
21,2237510,1086,600,-1
21,2237650,1085,607,-1
21,2238230,1081,605,-1
21,2238510,1077,598,-1
21,2238550,1078,602,-1
21,2251090,1017,145,-1
21,2251330,895,456,-1
21,2251430,844,609,-1
21,2251880,835,536,-1
21,2251980,900,455,-1
21,2252560,1104,360,-1
21,2252660,1119,313,-1
21,2253550,836,632,-1
21,2254920,1071,305,-1
21,2255660,928,249,-1
21,2255760,890,289,-1
21,2256200,711,640,-1
21,2256480,597,587,-1
21,2257000,934,307,-1
21,2257060,980,288,-1
21,2257100,1006,285,-1
21,2257390,1137,289,-1
21,2257790,1124,222,-1
21,2257970,1080,267,-1
21,2258600,880,842,-1
21,2258940,1109,493,-1
21,2259180,1266,323,-1
21,2259480,1383,253,-1
21,2259520,1393,252,-1
21,2259540,1401,252,-1
21,2259700,1436,261,-1
21,2260060,1493,342,-1
21,2288100,859,127,-1
21,2288240,868,97,-1
21,2288300,872,91,-1
21,2288600,890,91,-1
21,2289200,1356,616,-1
21,2289810,1475,383,-1
21,2290110,1303,273,-1
21,2290210,1269,264,-1
21,2290450,1209,280,-1
21,2290470,1207,274,-1
21,2290850,1164,172,-1
21,2291030,1146,166,-1
21,2305570,962,624,-1
21,2306520,890,960,-1
21,2306660,853,889,-1
21,2306700,846,877,-1
21,2350360,1015,624,-1
21,2350840,1107,438,-1
21,2350860,1104,423,-1
21,2351280,1072,222,-1
21,2351340,1069,208,-1
21,2351700,1065,199,-1
21,2352120,1074,277,-1
21,2352260,1077,313,-1
21,2352620,1092,219,-1
21,2352880,1012,220,-1
21,2353360,685,530,-1
21,2353480,596,679,-1
21,2353950,291,764,-1
21,2354210,624,520,-1
21,2354270,704,467,-1
21,2354390,816,395,-1
21,2355030,1151,267,-1
21,2355450,1224,322,-1
21,2355470,1224,313,-1
21,2356650,747,686,-1
21,2357000,520,706,-1
21,2358060,1179,338,-1
21,2359030,782,599,-1
21,2359990,833,393,-1
21,2360310,986,374,-1
21,2360530,1038,279,-1
21,2361360,1151,319,-1
21,2361560,1156,307,-1
21,2361640,1155,316,-1
21,2361680,1154,324,-1
21,2361720,1155,333,-1
21,2361740,1154,338,-1
21,2361880,1156,393,-1
21,2362120,1151,553,-1
21,2362400,1146,846,-1
21,2362420,1145,840,-1
21,2362550,1147,805,-1
21,2362590,1150,799,-1
21,2362670,1148,790,-1
21,2362870,1157,553,-1
21,2363030,1170,411,-1
21,2363570,1212,342,-1
21,2363800,1223,234,-1
21,2364480,1113,220,-1
21,2364960,967,357,-1
21,2365200,868,500,-1
21,2365260,846,540,-1
21,2365400,778,663,-1
21,2365420,769,681,-1
21,2365820,661,652,-1
21,2366080,676,499,-1
21,2366320,739,342,-1
21,2366360,745,336,-1
21,2366640,777,336,-1
21,2367660,715,391,-1
21,2367780,703,488,-1
21,2367860,691,574,-1
21,2367940,682,675,-1
21,2368040,672,660,-1
21,2369380,1120,223,-1
21,2369760,1178,293,-1
21,2370040,1195,226,-1
21,2370540,1224,239,-1
21,2396070,901,609,-1
21,2396290,873,648,-1
21,2396330,868,670,-1
21,2396750,916,467,-1
21,2397250,926,491,-1
21,2397510,924,487,-1
21,2398010,922,507,-1
21,2398390,921,523,-1
21,2398710,916,531,-1
21,2398750,914,533,-1
21,2398870,912,536,-1
21,2422850,868,104,-1
21,2423090,878,80,-1
21,2423220,880,82,-1
21,2423280,882,88,-1
21,2423680,1312,549,-1
21,2423720,1369,601,-1
21,2446560,984,76,-1
21,2446660,987,72,-1
21,2447230,1005,604,-1
21,2455140,1004,74,-1
21,2455600,563,600,-1
21,2456070,519,402,-1
21,2456650,854,227,-1
21,2457210,1040,328,-1
21,2457310,1067,365,-1
21,2457470,1081,302,-1
21,2457510,1082,293,-1
21,2457610,1092,267,-1
21,2458000,1144,303,-1
21,2458100,1172,377,-1
21,2458240,1222,526,-1
21,2458360,1267,686,-1
21,2459940,1686,928,-1
21,2459960,1683,926,-1
21,2460760,514,242,-1
21,2486760,1192,568,-1
21,2486820,1183,532,-1
21,2487940,675,368,-1
21,2488250,577,226,-1
21,2488510,663,219,-1
21,2488570,688,225,-1
21,2489030,899,411,-1
21,2489370,1101,753,-1
21,2489450,1133,734,-1
21,2489530,1167,724,-1
21,2489830,1173,465,-1
21,2489890,1156,410,-1
21,2489910,1154,399,-1
21,2490050,1135,337,-1
21,2490170,1120,316,-1
21,2490310,1104,314,-1
21,2490470,1094,339,-1
21,2490670,1081,248,-1
21,2490930,1068,196,-1
21,2490950,1067,195,-1
21,2491490,1009,363,-1
21,2491670,981,511,-1
21,2491770,967,620,-1
21,2492600,813,372,-1
21,2492740,792,346,-1
21,2492920,769,351,-1
21,2493220,751,231,-1
21,2494140,792,241,-1
21,2494380,834,407,-1
21,2494640,887,676,-1
21,2494700,893,658,-1
21,2494720,897,653,-1
21,2494940,927,640,-1
21,2495060,943,659,-1
21,2495620,1130,363,-1
21,2495640,1136,365,-1
21,2495720,1145,327,-1
21,2495900,1164,250,-1
21,2495960,1170,235,-1
21,2496350,1200,217,-1
21,2496410,1183,218,-1
21,2497110,985,310,-1
21,2497170,968,329,-1
21,2497650,799,621,-1
21,2497710,777,669,-1
21,2497810,751,658,-1
21,2498040,690,677,-1
21,2498340,704,363,-1
21,2498440,705,319,-1
21,2498700,703,300,-1
21,2498800,700,315,-1
21,2498820,700,302,-1
21,2499570,676,141,-1
21,2499590,673,136,-1
21,2499610,675,136,-1
21,2500110,633,156,-1
21,2500130,634,160,-1
21,2500190,631,171,-1
21,2500570,610,324,-1
21,2500770,738,320,-1
21,2501190,1038,300,-1
21,2501350,1127,325,-1
21,2501370,1134,316,-1
21,2501690,1224,234,-1
21,2522310,874,423,-1
21,2522610,960,478,-1
21,2522910,958,381,-1
21,2523190,955,364,-1
21,2523390,951,394,-1
21,2523530,949,437,-1
21,2523950,945,499,-1
21,2524490,944,532,-1
21,2525170,872,770,-1
21,2530390,807,414,-1
21,2530870,1025,356,-1
21,2530970,1042,365,-1
21,2531430,982,223,-1
21,2531550,924,248,-1
21,2531590,907,261,-1
21,2531950,678,473,-1
21,2532180,489,738,-1
21,2533220,1061,325,-1
21,2533960,1189,352,-1
21,2534120,1227,499,-1
21,2534370,1302,869,-1
21,2535510,685,298,-1
21,2536170,605,167,-1
21,2554470,733,383,-1
21,2555670,1062,459,-1
21,2565480,1089,410,-1
21,2565900,790,371,-1
21,2566060,702,375,-1
21,2566100,685,345,-1
21,2566540,589,243,-1
21,2567100,504,671,-1
21,2567320,470,695,-1
21,2567520,478,683,-1
21,2567920,725,255,-1
21,2569400,1199,345,-1
21,2570270,948,477,-1
21,2570350,848,584,-1
21,2570450,766,579,-1
21,2570570,651,597,-1
21,2571890,1003,313,-1
21,2571990,1017,270,-1
21,2572170,1042,214,-1
21,2592720,843,403,-1
21,2592880,823,437,-1
21,2593360,1264,310,-1
21,2593620,1345,310,-1
21,2593690,1360,317,-1
21,2593710,1364,324,-1
21,2593970,1419,235,-1
21,2594330,1478,221,-1
21,2594350,1478,219,-1
21,2601830,805,403,-1
21,2601850,805,408,-1
21,2602390,979,387,-1
21,2603980,737,698,-1
21,2604350,677,623,-1
21,2604610,794,474,-1
21,2605630,1145,403,-1
21,2733560,663,328,-1
21,2733920,613,239,-1
21,2734620,751,619,-1
21,2735960,980,292,-1
21,2736750,898,217,-1
21,2737710,672,485,-1
21,2737770,663,503,-1
21,2737810,658,517,-1
21,2737850,652,532,-1
21,2738010,621,536,-1
21,2738110,602,536,-1
21,2738370,550,592,-1
21,2738730,471,657,-1
21,2738870,441,688,-1
21,2763300,911,373,-1
21,2763720,1212,370,-1
21,2765180,1076,164,-1
21,2765640,966,488,-1
21,2765840,910,723,-1
21,2765880,899,769,-1
21,2765940,880,856,-1
21,2787480,966,358,-1
21,2787640,894,358,-1
21,2788260,946,238,-1
21,2788580,1026,336,-1
21,2788780,1056,301,-1
21,2789520,1153,319,-1
21,2789680,1171,320,-1
21,2789800,1183,331,-1
21,2789920,1195,344,-1
21,2797040,901,357,-1
21,2797300,674,367,-1
21,2798760,1026,757,-1
21,2799990,1104,286,-1
21,2800720,1073,275,-1
21,2800820,1070,304,-1
21,2800960,1060,350,-1
21,2801200,1047,463,-1
21,2801540,1031,443,-1
21,2801840,1018,436,-1
21,2828240,1243,91,-1
21,2828400,1223,120,-1
21,2828420,1222,126,-1
21,2828460,1215,137,-1
21,2828730,1175,249,-1
21,2829030,1026,340,-1
21,2829210,916,356,-1
21,2829330,865,377,-1
21,2830100,907,289,-1
21,2830750,1086,320,-1
21,2831030,1115,298,-1
21,2831250,1133,315,-1
21,2857660,1098,383,-1
21,2857700,1094,390,-1
21,2858120,898,371,-1
21,2859360,840,508,-1
21,2859520,831,627,-1
21,2860600,1113,302,-1
21,2861100,1016,280,-1
21,2861800,797,364,-1
21,2862560,708,316,-1
21,2862660,697,283,-1
21,2863000,660,257,-1
21,2913640,829,286,-1
21,2913700,742,374,-1
21,2913860,485,659,-1
21,2922690,918,398,-1
21,2922830,871,604,-1
21,2922940,831,613,-1
21,2923080,787,655,-1
21,2923140,774,678,-1
21,2923200,804,599,-1
21,2923240,826,543,-1
21,2923580,943,273,-1
21,2923660,962,239,-1
21,2923970,1005,177,-1
21,2924050,1013,171,-1
21,2924330,1034,193,-1
21,2924430,1036,211,-1
21,2924470,1038,219,-1
21,2924670,1040,267,-1
21,2924790,1042,302,-1
21,2925180,1039,204,-1
21,2925280,1046,198,-1
21,2925960,1302,642,-1
21,2926340,1475,686,-1
21,2926510,1566,788,-1
21,2926790,1342,478,-1
21,2927610,950,309,-1
21,2927710,937,253,-1
21,2927980,898,214,-1
21,2928220,850,267,-1
21,2928780,678,694,-1
21,2928920,650,680,-1
21,2929470,916,376,-1
21,2929510,935,361,-1
21,2929830,1072,304,-1
21,2930090,1133,331,-1
21,2930500,1173,211,-1
21,2931110,1174,547,-1
21,2931190,1173,633,-1
21,2931270,1172,636,-1
21,2931470,1173,685,-1
21,2931870,1173,519,-1
21,2932330,1145,325,-1
21,2932570,1124,351,-1
21,2933790,1098,455,-1
21,2934050,1086,411,-1
21,2954480,908,95,-1
21,2954640,1001,208,-1
21,2954660,1012,222,-1
21,2954940,1304,596,-1
21,2955220,1661,692,-1
21,2955540,1378,444,-1
21,2955660,1339,425,-1
21,2955960,1317,465,-1
21,2956120,1317,452,-1
21,2956180,1314,452,-1
21,2956740,1304,479,-1
21,2956900,1297,481,-1
21,2957140,1291,494,-1
21,2957360,1286,503,-1
21,2957560,1279,506,-1
21,2957580,1279,507,-1
21,2957700,1276,511,-1
21,2975540,1033,108,-1
21,2976020,855,475,-1
21,2976180,829,394,-1
21,2976380,802,339,-1
21,2976560,778,317,-1
21,2977300,694,335,-1
21,2977400,684,324,-1
21,2977540,668,315,-1
21,2983590,1036,93,-1
21,2984210,891,599,-1
21,2984430,835,613,-1
21,3001550,880,105,-1
21,3001570,879,101,-1
21,3001670,889,91,-1
21,3001900,908,95,-1
21,3001940,912,100,-1
21,3002460,1333,597,-1
21,3002480,1351,598,-1
21,3002830,1570,583,-1
21,3004120,966,491,-1
21,3004280,946,438,-1
21,3004300,942,435,-1
21,3004500,911,399,-1
21,3143800,887,74,-1
21,3144300,1031,568,-1
21,3144560,1165,650,-1
21,3144680,1159,536,-1
21,3145080,1128,310,-1
21,3145940,1093,328,-1
21,3147090,468,753,-1
21,3147430,243,709,-1
21,3147590,407,477,-1
21,3147770,530,322,-1
21,3147930,629,215,-1
21,3148030,678,174,-1
21,3148590,878,118,-1
21,3149330,1029,328,-1
21,3150390,1315,747,-1
21,3151230,1252,322,-1
21,3151250,1249,319,-1
21,3152300,961,313,-1
21,3152400,916,343,-1
21,3152690,779,475,-1
21,3152950,717,516,-1
21,3153050,744,444,-1
21,3153090,754,423,-1
21,3153290,793,359,-1
21,3153360,807,348,-1
21,3153400,811,346,-1
21,3153600,788,358,-1
21,3153980,727,468,-1
21,3187090,579,593,-1
21,3204490,610,590,-1
21,3233640,1238,515,-1
21,3233660,1276,563,-1
21,3234500,1185,313,-1
21,3234520,1175,311,-1
21,3234620,1131,307,-1
21,3235860,468,673,-1
21,3264280,922,165,-1
21,3264640,659,460,-1
21,3272880,776,584,-1
21,3273000,720,586,-1
21,3273640,979,458,-1
21,3273980,1039,468,-1
21,3274160,1054,467,-1
21,3274260,1060,467,-1
21,3274320,1064,469,-1
21,3274340,1065,470,-1
21,3274360,1067,471,-1
21,3274520,1080,475,-1
21,3274560,1080,474,-1
21,3274640,1086,474,-1
21,3274720,1094,476,-1
21,3274740,1092,476,-1
21,3275280,1123,483,-1
21,3275860,1147,488,-1
21,3324990,986,85,-1
21,3325390,952,570,-1
21,3325690,932,665,-1
21,3326010,1057,327,-1
21,3326950,1197,265,-1
21,3327010,1198,279,-1
21,3355880,1071,420,-1
21,3356280,742,376,-1
21,3356400,666,383,-1
21,3357440,355,166,-1
21,3372240,843,402,-1
21,3372460,888,421,-1
21,3372880,1152,331,-1
21,3374460,826,693,-1
21,3374480,828,699,-1
21,3374640,837,764,-1
21,3374720,841,805,-1
21,3374880,846,774,-1
21,3374900,845,769,-1
21,3375160,862,808,-1
21,3375540,871,727,-1
21,3381500,1196,375,-1
21,3382520,1258,307,-1
21,3382640,1256,373,-1
21,3383000,1266,715,-1
21,3383100,1265,686,-1
21,3383900,1144,340,-1
21,3384160,1116,352,-1
21,3385050,980,265,-1
21,3385150,956,306,-1
21,3385350,907,430,-1
21,3385470,876,525,-1
21,3385570,845,629,-1
21,3386790,1087,329,-1
21,3387180,1132,197,-1
21,3388020,1091,607,-1
21,3388120,1089,597,-1
21,3388560,1063,715,-1
21,3388660,1091,550,-1
21,3389160,1145,305,-1
21,3389360,1150,326,-1
21,3389510,1155,261,-1
21,3390410,1126,328,-1
21,3390830,1107,699,-1
21,3391150,1104,671,-1
21,3391290,1102,699,-1
21,3391890,775,370,-1
21,3391950,761,377,-1
21,3392010,748,347,-1
21,3392300,699,230,-1
21,3393840,769,554,-1
21,3394040,781,548,-1
21,3394320,886,477,-1
21,3394880,1168,341,-1
21,3395060,1196,250,-1
21,3395300,1228,193,-1
21,3395820,1086,161,-1
21,3395880,1068,166,-1
21,3395900,1060,168,-1
21,3396100,980,199,-1
21,3396790,794,346,-1
21,3397070,813,372,-1
21,3397550,819,246,-1
21,3397670,820,246,-1
21,3397990,824,248,-1
21,3398230,822,210,-1
21,3398440,821,210,-1
21,3422070,977,373,-1
21,3422170,957,374,-1
21,3422270,945,301,-1
21,3422390,931,234,-1
21,3422690,902,162,-1
21,3423110,887,161,-1
21,3449240,1188,476,-1
21,3449740,1318,415,-1
21,3449940,1369,451,-1
21,3450420,1498,493,-1
21,3466840,1085,421,-1
21,3466860,1081,422,-1
21,3466880,1079,426,-1
21,3466900,1078,432,-1
21,3467360,924,380,-1
21,3467610,888,223,-1
21,3771360,1101,368,-1
21,3771480,1092,395,-1
21,3771740,982,385,-1
21,3771800,959,394,-1
21,3773040,849,157,-1
21,3773820,841,183,-1
21,3792880,1156,370,-1
21,3793100,1191,225,-1
21,3794080,885,411,-1
21,3794420,736,662,-1
21,3794690,661,644,-1
21,3794710,655,646,-1
21,3795490,836,279,-1
21,3795620,851,289,-1
21,3796020,804,222,-1
21,3796080,793,231,-1
21,3796810,579,756,-1
21,3798190,1202,397,-1
21,3799050,1303,309,-1
21,3799310,1287,330,-1
21,3799760,1251,586,-1
21,3800040,1233,451,-1
21,3800060,1233,443,-1
21,3801640,662,607,-1
21,3801680,649,593,-1
21,3801700,644,586,-1
21,3802340,470,584,-1
21,3802460,442,633,-1
21,3802620,393,624,-1
21,3830550,792,392,-1
21,3830690,682,401,-1
21,3830890,601,268,-1
21,3831910,1005,596,-1
21,3832010,1048,583,-1
21,3832330,1190,601,-1
21,3848100,977,391,-1
21,3848180,952,400,-1
21,3848800,852,132,-1
21,3848980,829,131,-1
21,3874690,988,394,-1
21,3876160,1067,626,-1
21,3876300,1077,807,-1
21,3877300,1182,362,-1
21,3877320,1182,358,-1
21,3877420,1180,316,-1
21,3877480,1182,294,-1
21,3877640,1180,261,-1
21,3877850,1177,244,-1
21,3877930,1184,245,-1
21,3878730,1467,684,-1
21,3879150,1616,774,-1
21,3879390,1723,985,-1
21,3904050,1104,380,-1
21,3904590,700,387,-1
21,3905170,700,220,-1
21,3905190,707,224,-1
21,3905270,746,245,-1
21,3905590,913,403,-1
21,3906060,1186,731,-1
21,3906180,1161,568,-1
21,3906360,1127,420,-1
21,3906620,1097,347,-1
21,3906680,1088,341,-1
21,3906740,1082,341,-1
21,3906840,1075,349,-1
21,3908180,869,718,-1
21,3908380,828,711,-1
21,3909100,1080,371,-1
21,3910000,994,328,-1
21,3910400,800,667,-1
21,3910460,777,666,-1
21,3910940,741,487,-1
21,3911420,766,465,-1
21,3911460,766,472,-1
21,3912140,764,470,-1
21,3935480,988,393,-1
21,3964990,897,81,-1
21,3965590,1132,678,-1
21,3966590,1366,453,-1
21,3966610,1367,453,-1
21,3966730,1374,451,-1
21,3967330,1406,471,-1
21,3972970,904,80,-1
21,3973290,946,270,-1
21,3973470,1006,490,-1
21,3973510,1021,540,-1
21,3974490,1135,339,-1
21,3974570,1133,347,-1
21,3974850,1128,243,-1
21,3975010,1095,232,-1
21,3975630,784,567,-1
21,3975670,753,626,-1
21,3976130,540,668,-1
21,3976450,909,339,-1
21,3976990,1140,300,-1
21,3977030,1152,311,-1
21,3977990,802,568,-1
21,3978780,625,421,-1
21,3979310,649,446,-1
21,3979630,641,407,-1
21,3997980,562,519,-1
21,3998160,666,520,-1
21,3998340,750,548,-1
21,3998920,874,466,-1
21,3999420,923,457,-1
21,3999780,943,457,-1
21,3999860,945,460,-1
21,4000120,956,462,-1
21,4000140,957,462,-1
21,4023810,1025,93,-1
21,4024370,755,455,-1
21,4024450,697,578,-1
21,4025560,973,316,-1
21,4025700,1006,338,-1
21,4025890,1030,264,-1
21,4026150,1054,228,-1
21,4026830,1123,696,-1
21,4027890,1136,311,-1
21,4027990,1133,325,-1
21,4028010,1132,328,-1
21,4028030,1132,334,-1
21,4028930,972,300,-1
21,4029190,878,406,-1
21,4029470,766,587,-1
21,4029590,712,690,-1
21,4029650,681,745,-1
21,4029730,654,739,-1
21,4030390,976,388,-1
21,4030720,1123,360,-1
21,4030740,1130,363,-1
21,4030820,1153,380,-1
21,4030940,1175,318,-1
21,4032210,936,596,-1
21,4032450,819,621,-1
21,4033170,1116,417,-1
21,4033290,1150,468,-1
21,4033470,1175,419,-1
21,4033490,1178,416,-1
21,4033790,1216,409,-1
21,4033990,1241,446,-1
21,4034070,1250,472,-1
21,4034450,1297,459,-1
21,4034490,1300,460,-1
21,4052140,946,409,-1
21,4052540,922,679,-1
21,4052560,921,691,-1
21,4062110,1054,565,-1
21,4062960,1064,317,-1
21,4063220,1029,322,-1
21,4063480,998,237,-1
21,4064180,798,418,-1
21,4064400,718,629,-1
21,4064520,668,783,-1
21,4065340,1117,289,-1
21,4065560,1193,301,-1
21,4065760,1245,344,-1
21,4067100,922,337,-1
21,4068660,1319,345,-1
21,4092930,1033,86,-1
21,4092970,1037,90,-1
21,4093390,933,414,-1
21,4093510,891,593,-1
21,4094030,769,891,-1
21,4239540,1044,596,-1
21,4239600,1070,595,-1
21,4239840,1225,678,-1
21,4240700,1180,314,-1
21,4240900,1172,318,-1
21,4240960,1169,324,-1
21,4241080,1171,338,-1
21,4241380,1172,268,-1
21,4241500,1162,264,-1
21,4241760,1002,297,-1
21,4242200,703,439,-1
21,4242500,451,642,-1
21,4242600,360,727,-1
21,4243000,53,839,-1
21,4280230,985,100,-1
21,4280250,986,101,-1
21,4280270,987,104,-1
21,4280810,583,619,-1
21,4281090,320,664,-1
21,4281790,913,327,-1
21,4282330,1152,357,-1
21,4282450,1188,383,-1
21,4283350,1097,339,-1
21,4283410,1052,354,-1
21,4283450,1029,362,-1
21,4283830,744,516,-1
21,4285170,787,319,-1
21,4285750,930,341,-1
21,4286050,951,271,-1
21,4286960,984,247,-1
21,4312560,1044,599,-1
21,4313150,1143,424,-1
21,4313370,1112,321,-1
21,4314070,1057,281,-1
21,4314150,1054,295,-1
21,4314330,1044,329,-1
21,4314810,1045,240,-1
21,4315030,1047,250,-1
21,4315070,1048,258,-1
21,4315710,1058,731,-1
21,4316430,1096,390,-1
21,4316470,1095,374,-1
21,4316670,1110,332,-1
21,4316790,1118,336,-1
21,4316910,1124,355,-1
21,4317740,1008,325,-1
21,4317840,970,388,-1
21,4318120,851,656,-1
21,4318530,800,669,-1
21,4318650,928,519,-1
21,4319410,1320,368,-1
21,4341850,600,627,-1
21,4342220,538,546,-1
21,4342500,813,371,-1
21,4342560,860,347,-1
21,4343350,1178,329,-1
21,4343790,1240,244,-1
21,4343870,1249,243,-1
21,4343990,1265,252,-1
21,4352930,636,594,-1
21,4353080,517,597,-1
21,4353440,665,467,-1
21,4353520,742,425,-1
21,4354080,1099,315,-1
21,4354500,1248,360,-1
21,4354940,1327,280,-1
21,4355260,1154,305,-1
21,4355420,1036,336,-1
21,4355680,843,412,-1
21,4357710,706,282,-1
21,4384700,893,92,-1
21,4384820,898,111,-1
21,4385220,1074,599,-1
21,4385740,1188,492,-1
21,4385820,1164,438,-1
21,4385900,1145,394,-1
21,4386460,1047,295,-1
21,4386740,1015,319,-1
21,4386880,1003,345,-1
21,4387140,990,279,-1
21,4387240,982,266,-1
21,4387280,984,267,-1
21,4387560,1104,316,-1
21,4387680,1167,373,-1
21,4388000,1389,684,-1
21,4388160,1483,681,-1
21,4388200,1510,687,-1
21,4388300,1568,709,-1
21,4389980,815,325,-1
21,4390470,785,248,-1
21,4390850,713,360,-1
21,4390970,683,447,-1
21,4391250,604,807,-1
21,4391600,592,713,-1
21,4391740,688,552,-1
21,4392080,836,354,-1
21,4392380,919,296,-1
21,4392920,1016,332,-1
21,4392940,1018,335,-1
21,4392980,1026,345,-1
21,4393690,1110,316,-1
21,4393830,1154,390,-1
21,4394110,1270,684,-1
21,4394150,1287,687,-1
21,4394390,1383,759,-1
21,4394410,1393,769,-1
21,4394810,1285,568,-1
21,4395090,1162,430,-1
21,4395470,1048,388,-1
21,4395510,1035,390,-1
21,4395790,1012,463,-1
21,4396110,1017,413,-1
21,4396550,1022,484,-1
21,4421230,996,78,-1
21,4421790,673,574,-1
21,4421810,653,596,-1
21,4422070,426,662,-1
21,4422530,782,370,-1
21,4422670,856,333,-1
21,4422850,929,314,-1
21,4423030,985,316,-1
21,4423090,1001,320,-1
21,4423370,1069,365,-1
21,4423930,1132,284,-1
21,4424410,923,390,-1
21,4424650,779,575,-1
21,4424730,725,656,-1
21,4425480,916,343,-1
21,4425920,1107,335,-1
21,4425940,1112,328,-1
21,4426090,1143,258,-1
21,4426110,1144,254,-1
21,4426830,825,496,-1
21,4426970,727,622,-1
21,4427720,874,370,-1
21,4427780,907,354,-1
21,4428080,1021,348,-1
21,4428470,1091,239,-1
21,4428610,1115,253,-1
21,4428730,1139,276,-1
21,4428910,1191,349,-1
21,4429210,1313,581,-1
21,4429380,1414,816,-1
21,4429840,1816,862,-1
18,525610,961,555,1
18,551160,1269,475,1
18,575640,941,472,1
18,577420,1284,903,1
18,600550,1011,470,1
18,602160,1102,742,1
18,603340,1142,413,1
18,604660,677,664,1
18,606410,816,435,1
18,607510,619,721,1
18,609710,1204,691,1
18,646070,936,478,1
18,647450,1144,907,1
18,725060,675,449,1
18,761350,1060,467,1
18,764090,852,353,1
18,765500,1402,733,1
18,767260,1226,372,1
18,768520,843,691,1
18,769830,712,380,1
18,796550,906,458,1
18,798070,770,791,1
18,799240,1112,362,1
18,800330,715,678,1
18,801620,1109,479,1
18,804460,722,356,1
18,838610,1010,460,1
18,858680,1245,457,1
18,860040,940,705,1
18,861230,1152,394,1
18,862930,543,836,1
18,864000,1189,476,1
18,865700,1527,832,1
18,914880,1070,473,1
18,916300,451,808,1
18,945030,589,679,1
18,946430,853,453,1
18,947580,1308,760,1
18,950120,1180,352,1
18,991480,1147,633,1
18,992660,1103,417,1
18,993960,852,699,1
18,995310,733,359,1
18,997260,1083,779,1
18,998440,681,387,1
18,1032140,847,642,1
18,1033390,861,455,1
18,1034510,1291,732,1
18,1067310,1020,671,1
18,1069020,965,370,1
18,1070220,1300,792,1
18,1071730,1120,443,1
18,1073050,628,808,1
18,1074710,918,301,1
18,1107510,630,658,1
18,1255600,1336,680,1
18,1257040,864,381,1
18,1258280,588,819,1
18,1259580,1071,428,1
18,1260760,553,766,1
18,1262210,1344,428,1
18,1263640,727,647,1
18,1296370,686,657,1
18,1297640,1106,407,1
18,1298840,1265,828,1
18,1300260,840,405,1
18,1301410,568,727,1
18,1329010,1057,690,1
18,1330340,834,400,1
18,1331430,1294,765,1
18,1333440,580,291,1
18,1354860,827,657,1
18,1356020,849,425,1
18,1357130,587,641,1
18,1358920,886,428,1
18,1359990,1277,784,1
18,1395940,992,462,1
18,1407350,748,451,1
18,1409700,773,391,1
18,1412700,1176,350,1
18,1414470,864,866,1
18,1445190,974,426,1
18,1446960,1295,668,1
18,1462080,1073,432,1
18,1464660,982,325,1
18,1492920,678,447,1
18,1526200,983,432,1
18,1538400,1059,453,1
18,1539510,706,675,1
18,1541200,821,415,1
18,1542390,1224,728,1
18,1543830,1136,380,1
18,1545200,789,681,1
18,1546650,679,371,1
18,1549470,699,878,1
18,1582930,945,453,1
18,1609000,1041,445,1
18,1771880,1025,464,1
18,1773280,1121,759,1
18,1774370,1157,416,1
18,1775690,641,750,1
18,1776860,1252,444,1
18,1778410,526,731,1
18,1810380,701,451,1
18,1811660,1049,696,1
18,1812790,1316,451,1
18,1846850,1253,461,1
18,1849580,1259,417,1
18,1879520,709,461,1
18,1881000,1169,772,1
18,1882040,1246,470,1
18,1883670,1274,796,1
18,1885100,1259,389,1
18,1886280,678,715,1
18,1887580,718,362,1
18,1920200,981,455,1
18,1979560,1170,626,1
18,1980760,1148,440,1
18,1982220,1020,802,1
18,1983340,1038,399,1
18,1984530,1164,746,1
18,1985760,708,425,1
18,1988870,1143,382,1
18,1990270,625,736,1
18,1991640,1129,430,1
18,1992900,641,649,1
